# columns = ['i', 'j', 'weight', 'delay']
193.0	0.0	0.02	9.8
360.0	0.0	0.02	9.8
525.0	0.0	0.02	9.8
0.0	0.0	0.02	9.8
565.0	0.0	0.02	9.8
404.0	0.0	0.02	9.8
392.0	0.0	0.02	9.8
217.0	0.0	0.02	9.8
596.0	0.0	0.02	9.8
151.0	0.0	0.02	9.8
194.0	0.0	0.02	9.8
429.0	0.0	0.02	9.8
584.0	0.0	0.02	9.8
183.0	0.0	0.02	9.8
96.0	0.0	0.02	9.8
132.0	0.0	0.02	9.8
145.0	0.0	0.02	9.8
440.0	0.0	0.02	9.8
267.0	0.0	0.02	9.8
381.0	0.0	0.02	9.8
89.0	0.0	0.02	9.8
85.0	0.0	0.02	9.8
207.0	0.0	0.02	9.8
291.0	0.0	0.02	9.8
122.0	0.0	0.02	9.8
116.0	0.0	0.02	9.8
326.0	0.0	0.02	9.8
499.0	0.0	0.02	9.8
3.0	0.0	0.02	9.8
597.0	0.0	0.02	9.8
406.0	0.0	0.02	9.8
449.0	0.0	0.02	9.8
32.0	0.0	0.02	9.8
589.0	0.0	0.02	9.8
12.0	0.0	0.02	9.8
510.0	0.0	0.02	9.8
403.0	0.0	0.02	9.8
139.0	0.0	0.02	9.8
24.0	0.0	0.02	9.8
62.0	0.0	0.02	9.8
537.0	0.0	0.02	9.8
49.0	0.0	0.02	9.8
350.0	0.0	0.02	9.8
376.0	0.0	0.02	9.8
82.0	0.0	0.02	9.8
295.0	0.0	0.02	9.8
399.0	0.0	0.02	9.8
503.0	0.0	0.02	9.8
135.0	0.0	0.02	9.8
84.0	0.0	0.02	9.8
439.0	0.0	0.02	9.8
513.0	0.0	0.02	9.8
305.0	0.0	0.02	9.8
363.0	0.0	0.02	9.8
21.0	0.0	0.02	9.8
298.0	0.0	0.02	9.8
78.0	0.0	0.02	9.8
554.0	0.0	0.02	9.8
1.0	0.0	0.02	9.8
279.0	0.0	0.02	9.8
549.0	0.0	0.02	9.8
409.0	0.0	0.02	9.8
568.0	0.0	0.02	9.8
252.0	0.0	0.02	9.8
576.0	0.0	0.02	9.8
569.0	0.0	0.02	9.8
141.0	0.0	0.02	9.8
437.0	0.0	0.02	9.8
304.0	0.0	0.02	9.8
8.0	0.0	0.02	9.8
366.0	0.0	0.02	9.8
124.0	0.0	0.02	9.8
588.0	0.0	0.02	9.8
531.0	0.0	0.02	9.8
325.0	0.0	0.02	9.8
30.0	0.0	0.02	9.8
391.0	0.0	0.02	9.8
556.0	0.0	0.02	9.8
138.0	0.0	0.02	9.8
46.0	0.0	0.02	9.8
315.0	0.0	0.02	9.8
318.0	0.0	0.02	9.8
424.0	0.0	0.02	9.8
14.0	0.0	0.02	9.8
44.0	0.0	0.02	9.8
178.0	0.0	0.02	9.8
51.0	0.0	0.02	9.8
235.0	0.0	0.02	9.8
67.0	0.0	0.02	9.8
564.0	0.0	0.02	9.8
335.0	0.0	0.02	9.8
359.0	0.0	0.02	9.8
457.0	0.0	0.02	9.8
